FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
12101,Pasco,Florida,US,2022-01-06 04:22:09,28.30810945,-82.40227529,85590,802,,,"Pasco, Florida, US",15450.93664195311,0.937025353429139
12103,Pinellas,Florida,US,2022-01-06 04:22:09,27.93130349,-82.72239666,147850,1671,,,"Pinellas, Florida, US",15164.164776060616,1.1301995265471763
12105,Polk,Florida,US,2022-01-06 04:22:09,27.95027105,-81.69732947,140899,1387,,,"Polk, Florida, US",19440.324403230235,0.9843930758912413
12107,Putnam,Florida,US,2022-01-06 04:22:09,29.60779729,-81.74230285,13118,160,,,"Putnam, Florida, US",17603.091745950802,1.2196981247141332
12113,Santa Rosa,Florida,US,2022-01-06 04:22:09,30.69341450000001,-87.02458128,34293,291,,,"Santa Rosa, Florida, US",18605.84983153657,0.8485696789432245
12115,Sarasota,Florida,US,2022-01-06 04:22:09,27.18546175,-82.33174248,62021,844,,,"Sarasota, Florida, US",14299.053354298181,1.3608293964947356
12117,Seminole,Florida,US,2022-01-06 04:22:09,28.7158582,-81.24060348,71274,516,,,"Seminole, Florida, US",15105.992463323344,0.7239666638605943
12109,St. Johns,Florida,US,2022-01-06 04:22:09,29.90096506,-81.43589967,44321,221,,,"St. Johns, Florida, US",16745.632329827105,0.49863495859750456
12111,St. Lucie,Florida,US,2022-01-06 04:22:09,27.37763908,-80.47106649,52336,657,,,"St. Lucie, Florida, US",15941.662579920012,1.255350045857536
12119,Sumter,Florida,US,2022-01-06 04:22:09,28.70181754,-82.0794267,15516,284,,,"Sumter, Florida, US",11717.263253285002,1.8303686517143594
12121,Suwannee,Florida,US,2022-01-06 04:22:09,30.19746066,-82.99099670000003,9495,140,,,"Suwannee, Florida, US",21376.950266789743,1.4744602422327542
12123,Taylor,Florida,US,2022-01-06 04:22:09,30.04848048,-83.60445406,4770,48,,,"Taylor, Florida, US",22115.07255783764,1.0062893081761006
90012,Unassigned,Florida,US,2022-01-06 04:22:09,,,153216,25568,,,"Unassigned, Florida, US",,16.687552213868003
12125,Union,Florida,US,2022-01-06 04:22:09,30.04412971,-82.37497443,3165,74,,,"Union, Florida, US",20771.80547351841,2.338072669826224
12127,Volusia,Florida,US,2022-01-06 04:22:09,29.05858895,-81.18263252,83732,846,,,"Volusia, Florida, US",15133.638420774863,1.0103664071083935
12129,Wakulla,Florida,US,2022-01-06 04:22:09,30.16548905,-84.39895211,6817,56,,,"Wakulla, Florida, US",20205.10388571089,0.8214757224585595
12131,Walton,Florida,US,2022-01-06 04:22:09,30.64204028,-86.16935664,13359,89,,,"Walton, Florida, US",18035.398469036463,0.6662175312523393
12133,Washington,Florida,US,2022-01-06 04:22:09,30.61359259,-85.66002461,4728,52,,,"Washington, Florida, US",18560.82911317866,1.0998307952622672
13001,Appling,Georgia,US,2022-01-06 04:22:09,31.74847232,-82.28909114,3665,109,,,"Appling, Georgia, US",19933.645164799305,2.9740791268758526
13003,Atkinson,Georgia,US,2022-01-06 04:22:09,31.29633502,-82.87545866,1640,39,,,"Atkinson, Georgia, US",20085.731781996325,2.3780487804878048
13005,Bacon,Georgia,US,2022-01-06 04:22:09,31.55456473,-82.45936528,2747,64,,,"Bacon, Georgia, US",24605.876030096737,2.3298143429195486
13007,Baker,Georgia,US,2022-01-06 04:22:09,31.32669878,-84.44218806,406,14,,,"Baker, Georgia, US",13364.05529953917,3.4482758620689653
13009,Baldwin,Georgia,US,2022-01-06 04:22:09,33.06882326,-83.24701748,7508,203,,,"Baldwin, Georgia, US",16725.328580975718,2.70378263185935
13011,Banks,Georgia,US,2022-01-06 04:22:09,34.35607081,-83.49644388,3051,71,,,"Banks, Georgia, US",15862.535094104187,2.3271058669288758
13013,Barrow,Georgia,US,2022-01-06 04:22:09,33.99148694,-83.71436292,17229,207,,,"Barrow, Georgia, US",20697.98173954829,1.2014626501828314
13015,Bartow,Georgia,US,2022-01-06 04:22:09,34.23732119,-84.83887523,23755,376,,,"Bartow, Georgia, US",22048.85926970985,1.582824668490844
13017,Ben Hill,Georgia,US,2022-01-06 04:22:09,31.76095874,-83.22145359,3369,112,,,"Ben Hill, Georgia, US",20173.652694610777,3.324428613831998
13019,Berrien,Georgia,US,2022-01-06 04:22:09,31.27590016,-83.22529920000002,3687,72,,,"Berrien, Georgia, US",19008.09403516008,1.9528071602929211
13021,Bibb,Georgia,US,2022-01-06 04:22:09,32.80904227,-83.70489165,29332,673,,,"Bibb, Georgia, US",19151.339457687758,2.294422473748807
13023,Bleckley,Georgia,US,2022-01-06 04:22:09,32.43829035,-83.33035166,2534,86,,,"Bleckley, Georgia, US",19684.61120174008,3.393843725335438
13025,Brantley,Georgia,US,2022-01-06 04:22:09,31.19576557,-81.97743999,3222,91,,,"Brantley, Georgia, US",16861.164896122245,2.824332712600869
13027,Brooks,Georgia,US,2022-01-06 04:22:09,30.83922642,-83.58303423,2598,75,,,"Brooks, Georgia, US",16807.918742317393,2.886836027713626
13029,Bryan,Georgia,US,2022-01-06 04:22:09,32.00979311,-81.44002948,6669,76,,,"Bryan, Georgia, US",16829.4344764933,1.1396011396011396
13031,Bulloch,Georgia,US,2022-01-06 04:22:09,32.39577406,-81.74811421,11912,227,,,"Bulloch, Georgia, US",14963.320269319667,1.9056413700470114
13033,Burke,Georgia,US,2022-01-06 04:22:09,33.05917989,-81.99928721,4045,87,,,"Burke, Georgia, US",18071.750882366083,2.150803461063041
13035,Butts,Georgia,US,2022-01-06 04:22:09,33.283094500000004,-83.95435040000002,5424,125,,,"Butts, Georgia, US",21751.684311838308,2.3045722713864305
13037,Calhoun,Georgia,US,2022-01-06 04:22:09,31.53169785,-84.62725131,893,22,,,"Calhoun, Georgia, US",14428.825335272255,2.463605823068309
13039,Camden,Georgia,US,2022-01-06 04:22:09,30.92951916,-81.66601818,8500,99,,,"Camden, Georgia, US",15548.970109391577,1.1647058823529413
13043,Candler,Georgia,US,2022-01-06 04:22:09,32.40209349,-82.07702563,1640,90,,,"Candler, Georgia, US",15180.968249560308,5.487804878048781
13045,Carroll,Georgia,US,2022-01-06 04:22:09,33.58138199,-85.07976677,19287,373,,,"Carroll, Georgia, US",16073.571571438095,1.9339451443977809
13047,Catoosa,Georgia,US,2022-01-06 04:22:09,34.89872298,-85.13757014,10686,125,,,"Catoosa, Georgia, US",15812.370523823616,1.169754819389856
13049,Charlton,Georgia,US,2022-01-06 04:22:09,30.78371028,-82.13951596,2337,58,,,"Charlton, Georgia, US",17450.716845878138,2.4818142918271286
13051,Chatham,Georgia,US,2022-01-06 04:22:09,32.00043026,-81.12489526,43380,740,,,"Chatham, Georgia, US",14988.080019348374,1.7058552328261871
13053,Chattahoochee,Georgia,US,2022-01-06 04:22:09,32.34341231,-84.78809239,6327,21,,,"Chattahoochee, Georgia, US",58008.618318511064,0.3319108582266477
13055,Chattooga,Georgia,US,2022-01-06 04:22:09,34.47197698,-85.34535662,5038,112,,,"Chattooga, Georgia, US",20323.530598249225,2.22310440651052
13057,Cherokee,Georgia,US,2022-01-06 04:22:09,34.24393976,-84.47431861,50734,497,,,"Cherokee, Georgia, US",19605.600275144625,0.9796191902865928
13059,Clarke,Georgia,US,2022-01-06 04:22:09,33.95436462,-83.37124007,23148,189,,,"Clarke, Georgia, US",18037.73055613998,0.8164852255054432
13061,Clay,Georgia,US,2022-01-06 04:22:09,31.62221166,-84.97713865,366,4,,,"Clay, Georgia, US",12914.608327452363,1.092896174863388
13063,Clayton,Georgia,US,2022-01-06 04:22:09,33.54187245,-84.35594188,49609,800,,,"Clayton, Georgia, US",16974.501806635282,1.6126106150093733
13065,Clinch,Georgia,US,2022-01-06 04:22:09,30.91395822,-82.70432472,1573,36,,,"Clinch, Georgia, US",23768.510123904503,2.2886204704386524
13067,Cobb,Georgia,US,2022-01-06 04:22:09,33.94243204,-84.5761255,137074,1470,,,"Cobb, Georgia, US",18032.70708986885,1.072413440915126
13069,Coffee,Georgia,US,2022-01-06 04:22:09,31.54892966,-82.85492059999999,8243,248,,,"Coffee, Georgia, US",19048.829524183668,3.008613368919083
13071,Colquitt,Georgia,US,2022-01-06 04:22:09,31.18810588,-83.7677946,8219,204,,,"Colquitt, Georgia, US",18024.122807017546,2.482053777831853
13073,Columbia,Georgia,US,2022-01-06 04:22:09,33.54534185,-82.263524,27436,324,,,"Columbia, Georgia, US",17507.051061168753,1.1809301647470476
13075,Cook,Georgia,US,2022-01-06 04:22:09,31.16068491,-83.42947229,3825,65,,,"Cook, Georgia, US",22148.233931673418,1.6993464052287581
13077,Coweta,Georgia,US,2022-01-06 04:22:09,33.35334302,-84.76129976,26250,404,,,"Coweta, Georgia, US",17675.696422439043,1.539047619047619
13079,Crawford,Georgia,US,2022-01-06 04:22:09,32.71391813,-83.98061238,1275,47,,,"Crawford, Georgia, US",10278.94227668494,3.6862745098039214
13081,Crisp,Georgia,US,2022-01-06 04:22:09,31.92289565,-83.76811843,3486,119,,,"Crisp, Georgia, US",15581.9774718398,3.4136546184738954
13083,Dade,Georgia,US,2022-01-06 04:22:09,34.854916700000004,-85.50490424,2412,22,,,"Dade, Georgia, US",14966.492926284438,0.912106135986733
13085,Dawson,Georgia,US,2022-01-06 04:22:09,34.44244079,-84.16964071,5438,80,,,"Dawson, Georgia, US",20828.864715795924,1.471129091577786
13089,DeKalb,Georgia,US,2022-01-06 04:22:09,33.76944049,-84.22396017,113655,1413,,,"DeKalb, Georgia, US",14968.451080407269,1.2432361092780784
13087,Decatur,Georgia,US,2022-01-06 04:22:09,30.87967778,-84.57619536,5101,110,,,"Decatur, Georgia, US",19319.04256930768,2.1564399137424033
13091,Dodge,Georgia,US,2022-01-06 04:22:09,32.17265114,-83.16948926,3897,136,,,"Dodge, Georgia, US",18912.88522203349,3.489863997947139
13093,Dooly,Georgia,US,2022-01-06 04:22:09,32.15630737,-83.79746561,1805,62,,,"Dooly, Georgia, US",13480.209111277072,3.434903047091413
13095,Dougherty,Georgia,US,2022-01-06 04:22:09,31.53328528,-84.21722377,13602,432,,,"Dougherty, Georgia, US",15464.55045704671,3.1760035288928097
13097,Douglas,Georgia,US,2022-01-06 04:22:09,33.70291126,-84.77026156,28240,314,,,"Douglas, Georgia, US",19297.130713460843,1.111898016997167
13099,Early,Georgia,US,2022-01-06 04:22:09,31.32155345,-84.90255207,2027,58,,,"Early, Georgia, US",19892.051030421986,2.861371484953133
13101,Echols,Georgia,US,2022-01-06 04:22:09,30.71101099,-82.89687287,745,11,,,"Echols, Georgia, US",18597.104343484774,1.476510067114094
13103,Effingham,Georgia,US,2022-01-06 04:22:09,32.36616021,-81.34280942,9423,175,,,"Effingham, Georgia, US",14655.655095184773,1.8571580176164704
13105,Elbert,Georgia,US,2022-01-06 04:22:09,34.11302332,-82.83936148,3575,93,,,"Elbert, Georgia, US",18625.61217046994,2.6013986013986012
13107,Emanuel,Georgia,US,2022-01-06 04:22:09,32.59221302,-82.30239915,4718,144,,,"Emanuel, Georgia, US",20833.70131590568,3.0521407376006784
13109,Evans,Georgia,US,2022-01-06 04:22:09,32.15328841,-81.8870105,1758,57,,,"Evans, Georgia, US",16500.84475314436,3.242320819112628
13111,Fannin,Georgia,US,2022-01-06 04:22:09,34.86430205,-84.316964,4159,118,,,"Fannin, Georgia, US",15881.319688406904,2.8372204856936762
13113,Fayette,Georgia,US,2022-01-06 04:22:09,33.41357794,-84.49089434,17079,254,,,"Fayette, Georgia, US",14926.455807937356,1.4872065109198431
13115,Floyd,Georgia,US,2022-01-06 04:22:09,34.26268279,-85.21577392,20982,412,,,"Floyd, Georgia, US",21301.955369652176,1.9635878371937852
13117,Forsyth,Georgia,US,2022-01-06 04:22:09,34.22604035,-84.12315129999998,40999,307,,,"Forsyth, Georgia, US",16785.53297414146,0.7487987511890534
13119,Franklin,Georgia,US,2022-01-06 04:22:09,34.37525597,-83.23159927,4239,85,,,"Franklin, Georgia, US",18154.95310291661,2.005189903279075
13121,Fulton,Georgia,US,2022-01-06 04:22:09,33.79216944,-84.46319413,171062,1896,,,"Fulton, Georgia, US",16078.207638234218,1.1083700646549204
13123,Gilmer,Georgia,US,2022-01-06 04:22:09,34.69316688,-84.45802506,5157,142,,,"Gilmer, Georgia, US",16439.79725206414,2.7535388791933295
13125,Glascock,Georgia,US,2022-01-06 04:22:09,33.22879932,-82.61297636,455,21,,,"Glascock, Georgia, US",15314.708852238304,4.615384615384615
13127,Glynn,Georgia,US,2022-01-06 04:22:09,31.23279254,-81.53811412,16590,346,,,"Glynn, Georgia, US",19450.827744688835,2.0855937311633514
13129,Gordon,Georgia,US,2022-01-06 04:22:09,34.50487351,-84.87296253,12529,209,,,"Gordon, Georgia, US",21615.513344719908,1.6681299385425812
13131,Grady,Georgia,US,2022-01-06 04:22:09,30.87454847,-84.23418364,3961,93,,,"Grady, Georgia, US",16080.055210489993,2.3478919464781622
13133,Greene,Georgia,US,2022-01-06 04:22:09,33.5769205,-83.17139104,3153,74,,,"Greene, Georgia, US",17206.94171578258,2.3469711385981604
13135,Gwinnett,Georgia,US,2022-01-06 04:22:09,33.96044201,-84.02137802,161671,1583,,,"Gwinnett, Georgia, US",17267.9305740988,0.9791490125006959
13137,Habersham,Georgia,US,2022-01-06 04:22:09,34.63331566,-83.53094677,8078,222,,,"Habersham, Georgia, US",17821.214260501234,2.74820500123793
13139,Hall,Georgia,US,2022-01-06 04:22:09,34.32207823,-83.81896936,43180,701,,,"Hall, Georgia, US",21121.008016982894,1.6234367762853172
13141,Hancock,Georgia,US,2022-01-06 04:22:09,33.2721566,-82.99766919,1304,83,,,"Hancock, Georgia, US",15419.179378030034,6.365030674846626
13143,Haralson,Georgia,US,2022-01-06 04:22:09,33.79602175,-85.21005667,4282,132,,,"Haralson, Georgia, US",14372.986036519873,3.0826716487622607
13145,Harris,Georgia,US,2022-01-06 04:22:09,32.73709786,-84.90538572,4332,96,,,"Harris, Georgia, US",12294.244522647292,2.21606648199446
13147,Hart,Georgia,US,2022-01-06 04:22:09,34.34626973,-82.96567682,3801,75,,,"Hart, Georgia, US",14504.865483686319,1.973164956590371
13149,Heard,Georgia,US,2022-01-06 04:22:09,33.29686567,-85.12886832,1702,43,,,"Heard, Georgia, US",14274.9308060052,2.526439482961222
13151,Henry,Georgia,US,2022-01-06 04:22:09,33.4533428,-84.14814659999998,47623,538,,,"Henry, Georgia, US",20303.03417874241,1.1297062343825464
13153,Houston,Georgia,US,2022-01-06 04:22:09,32.45802497,-83.66879087,28983,426,,,"Houston, Georgia, US",18359.59027764581,1.4698271400476142
13155,Irwin,Georgia,US,2022-01-06 04:22:09,31.60213036,-83.27501387,1514,42,,,"Irwin, Georgia, US",16079.014443500424,2.774108322324967
13157,Jackson,Georgia,US,2022-01-06 04:22:09,34.13794553,-83.56814788,16723,238,,,"Jackson, Georgia, US",22915.439110952764,1.4231896190874842
13159,Jasper,Georgia,US,2022-01-06 04:22:09,33.31535543,-83.68844964,2489,61,,,"Jasper, Georgia, US",17504.74716928054,2.450783447167537
13161,Jeff Davis,Georgia,US,2022-01-06 04:22:09,31.80405727,-82.63724870000001,3070,63,,,"Jeff Davis, Georgia, US",20310.949388025143,2.0521172638436482
13163,Jefferson,Georgia,US,2022-01-06 04:22:09,33.05867328,-82.41609057,2946,95,,,"Jefferson, Georgia, US",19177.19046999089,3.2247114731839783
13165,Jenkins,Georgia,US,2022-01-06 04:22:09,32.79248718,-81.96040187,1226,63,,,"Jenkins, Georgia, US",14130.935915168282,5.138662316476346
13167,Johnson,Georgia,US,2022-01-06 04:22:09,32.70211082,-82.66166794,1670,64,,,"Johnson, Georgia, US",17318.26195167479,3.8323353293413174
13169,Jones,Georgia,US,2022-01-06 04:22:09,33.02512137,-83.56019163,3930,99,,,"Jones, Georgia, US",13676.700887419523,2.519083969465649
13171,Lamar,Georgia,US,2022-01-06 04:22:09,33.07841647,-84.14263877,3944,101,,,"Lamar, Georgia, US",20674.110185039568,2.5608519269776875
13173,Lanier,Georgia,US,2022-01-06 04:22:09,31.03828570000001,-83.06472457,1616,17,,,"Lanier, Georgia, US",15504.173462534778,1.051980198019802
13175,Laurens,Georgia,US,2022-01-06 04:22:09,32.46325233,-82.92221316,10244,260,,,"Laurens, Georgia, US",21545.45072140664,2.5380710659898478
13177,Lee,Georgia,US,2022-01-06 04:22:09,31.779330600000005,-84.14324253,5154,86,,,"Lee, Georgia, US",17184.582555348094,1.6686069072564997
13179,Liberty,Georgia,US,2022-01-06 04:22:09,31.82588896,-81.49251135,8172,136,,,"Liberty, Georgia, US",13301.863758443884,1.6642192853646598
13181,Lincoln,Georgia,US,2022-01-06 04:22:09,33.79201475,-82.45024131,1317,33,,,"Lincoln, Georgia, US",16626.688549425577,2.5056947608200457
13183,Long,Georgia,US,2022-01-06 04:22:09,31.75218791,-81.74952375,1890,29,,,"Long, Georgia, US",9663.070709136458,1.5343915343915344
13185,Lowndes,Georgia,US,2022-01-06 04:22:09,30.83568832,-83.27056716,23338,329,,,"Lowndes, Georgia, US",19878.03008364138,1.4097180563887222
13187,Lumpkin,Georgia,US,2022-01-06 04:22:09,34.57286511,-84.00425681,5538,111,,,"Lumpkin, Georgia, US",16477.23891698899,2.0043336944745396
13193,Macon,Georgia,US,2022-01-06 04:22:09,32.35207048,-84.04234127,1585,46,,,"Macon, Georgia, US",12242.218274503744,2.9022082018927446
13195,Madison,Georgia,US,2022-01-06 04:22:09,34.12920917,-83.21218732,5473,85,,,"Madison, Georgia, US",18316.599732262384,1.553078750228394
13197,Marion,Georgia,US,2022-01-06 04:22:09,32.3483402,-84.52733571,1050,42,,,"Marion, Georgia, US",12561.311161622205,4.0
13189,McDuffie,Georgia,US,2022-01-06 04:22:09,33.47851918,-82.48252774,3961,80,,,"McDuffie, Georgia, US",18585.77327327328,2.019691996970462
13191,McIntosh,Georgia,US,2022-01-06 04:22:09,31.49683595,-81.40163426,1822,33,,,"McIntosh, Georgia, US",12672.137988593684,1.8111964873765094
13199,Meriwether,Georgia,US,2022-01-06 04:22:09,33.04163534,-84.68859732,3556,121,,,"Meriwether, Georgia, US",16799.73543723721,3.402699662542182
13201,Miller,Georgia,US,2022-01-06 04:22:09,31.16568912,-84.73151117,1327,24,,,"Miller, Georgia, US",23207.415180132914,1.8085908063300677
13205,Mitchell,Georgia,US,2022-01-06 04:22:09,31.22483255,-84.19381821,3749,102,,,"Mitchell, Georgia, US",17147.692448428854,2.7207255268071484
13207,Monroe,Georgia,US,2022-01-06 04:22:09,33.014289,-83.92097166,4774,154,,,"Monroe, Georgia, US",17310.899992747843,3.225806451612903
13209,Montgomery,Georgia,US,2022-01-06 04:22:09,32.17201038,-82.53527476,1588,45,,,"Montgomery, Georgia, US",17313.563017880508,2.8337531486146097
13211,Morgan,Georgia,US,2022-01-06 04:22:09,33.59232073,-83.49129491,3671,52,,,"Morgan, Georgia, US",19044.407553434317,1.4165077635521657
13213,Murray,Georgia,US,2022-01-06 04:22:09,34.78897608,-84.74993177,8329,153,,,"Murray, Georgia, US",20772.645650438943,1.8369552167126906
13215,Muscogee,Georgia,US,2022-01-06 04:22:09,32.50931999,-84.87142262,28035,680,,,"Muscogee, Georgia, US",14320.449100725857,2.42553950419119
13217,Newton,Georgia,US,2022-01-06 04:22:09,33.55514538,-83.84547140000002,20147,375,,,"Newton, Georgia, US",18029.603379152348,1.861319303122053
13219,Oconee,Georgia,US,2022-01-06 04:22:09,33.83749973,-83.43679568,6623,83,,,"Oconee, Georgia, US",16442.40317775571,1.2532085157783481
13221,Oglethorpe,Georgia,US,2022-01-06 04:22:09,33.878629600000004,-83.08278123,2493,44,,,"Oglethorpe, Georgia, US",16337.898944884986,1.764941837144003
80013,Out of GA,Georgia,US,2022-01-06 04:22:09,,,53102,1168,,,"Out of GA, Georgia, US",,2.1995405069488907
13223,Paulding,Georgia,US,2022-01-06 04:22:09,33.91969522,-84.86848792,31118,355,,,"Paulding, Georgia, US",18449.37065341768,1.1408188186901471
13225,Peach,Georgia,US,2022-01-06 04:22:09,32.56934316,-83.82937,4713,115,,,"Peach, Georgia, US",17109.56218688739,2.44005941014216
13227,Pickens,Georgia,US,2022-01-06 04:22:09,34.46589159,-84.46406611,6385,126,,,"Pickens, Georgia, US",19591.29821116259,1.9733750978856694
13229,Pierce,Georgia,US,2022-01-06 04:22:09,31.35928155,-82.21598442,4456,107,,,"Pierce, Georgia, US",22892.370922167996,2.401256732495512
13231,Pike,Georgia,US,2022-01-06 04:22:09,33.09310242,-84.38790389,4282,74,,,"Pike, Georgia, US",22582.006117498153,1.7281644091546007
