FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
8003,Alamosa,Colorado,US,2022-01-07 04:22:09,37.57250606,-105.7885451,3185,56,,,"Alamosa, Colorado, US",19620.5260888314,1.7582417582417582
8005,Arapahoe,Colorado,US,2022-01-07 04:22:09,39.64977461,-104.3353617,109283,994,,,"Arapahoe, Colorado, US",16644.024429248086,0.9095650741652407
8007,Archuleta,Colorado,US,2022-01-07 04:22:09,37.19474156,-107.04768670000001,2129,9,,,"Archuleta, Colorado, US",15175.707463112123,0.4227336777829967
8009,Baca,Colorado,US,2022-01-07 04:22:09,37.31940883,-102.5603223,598,7,,,"Baca, Colorado, US",16699.246020664617,1.1705685618729098
8011,Bent,Colorado,US,2022-01-07 04:22:09,37.95474293,-103.0720195,1965,44,,,"Bent, Colorado, US",35233.99677245831,2.2391857506361323
8013,Boulder,Colorado,US,2022-01-07 04:22:09,40.09313619,-105.3546767,41982,297,,,"Boulder, Colorado, US",12870.176213074348,0.707446048306417
8014,Broomfield,Colorado,US,2022-01-07 04:22:09,39.95998787,-105.0566324,9306,98,,,"Broomfield, Colorado, US",13206.556446462782,1.0530840318074361
8015,Chaffee,Colorado,US,2022-01-07 04:22:09,38.74745778,-106.19265729999998,3062,38,,,"Chaffee, Colorado, US",15042.247985851838,1.2410189418680602
8017,Cheyenne,Colorado,US,2022-01-07 04:22:09,38.82777431,-102.6032558,255,9,,,"Cheyenne, Colorado, US",13926.815947569634,3.5294117647058822
8019,Clear Creek,Colorado,US,2022-01-07 04:22:09,39.68864463,-105.6463118,1064,8,,,"Clear Creek, Colorado, US",10969.072164948451,0.7518796992481203
8021,Conejos,Colorado,US,2022-01-07 04:22:09,37.201606,-106.19174879999998,1220,46,,,"Conejos, Colorado, US",14868.982327848873,3.7704918032786887
8023,Costilla,Colorado,US,2022-01-07 04:22:09,37.27732493,-105.4276548,456,14,,,"Costilla, Colorado, US",11731.412400308724,3.0701754385964914
8025,Crowley,Colorado,US,2022-01-07 04:22:09,38.32608609,-103.7844965,2524,27,,,"Crowley, Colorado, US",41643.29318594292,1.06973058637084
8027,Custer,Colorado,US,2022-01-07 04:22:09,38.10883162,-105.3683478,506,14,,,"Custer, Colorado, US",9984.214680347275,2.766798418972332
8029,Delta,Colorado,US,2022-01-07 04:22:09,38.86246243,-107.86313419999999,4822,123,,,"Delta, Colorado, US",15473.974712791218,2.550808793031937
8031,Denver,Colorado,US,2022-01-07 04:22:09,39.76018276,-104.87256950000001,125497,1106,,,"Denver, Colorado, US",17257.302213525374,0.8812959672342765
8033,Dolores,Colorado,US,2022-01-07 04:22:09,37.75208676,-108.5211585,293,6,,,"Dolores, Colorado, US",14257.907542579078,2.04778156996587
8035,Douglas,Colorado,US,2022-01-07 04:22:09,39.33133796,-104.930001,55103,350,,,"Douglas, Colorado, US",15691.975600448806,0.6351741284503566
8037,Eagle,Colorado,US,2022-01-07 04:22:09,39.62754308,-106.6933637,12523,32,,,"Eagle, Colorado, US",22716.636131115425,0.2555298251217759
8041,El Paso,Colorado,US,2022-01-07 04:22:09,38.83240149,-104.5251411,131617,1438,,,"El Paso, Colorado, US",18269.912812689563,1.0925640304823845
8039,Elbert,Colorado,US,2022-01-07 04:22:09,39.28656773,-104.13587209999999,3519,31,,,"Elbert, Colorado, US",13165.475700549963,0.8809320829781188
8043,Fremont,Colorado,US,2022-01-07 04:22:09,38.47362326,-105.43996670000001,10815,163,,,"Fremont, Colorado, US",22607.07790714689,1.5071659731853906
8045,Garfield,Colorado,US,2022-01-07 04:22:09,39.59921777,-107.902708,10390,78,,,"Garfield, Colorado, US",17299.079269409434,0.7507218479307026
8047,Gilpin,Colorado,US,2022-01-07 04:22:09,39.85646523,-105.5252597,664,4,,,"Gilpin, Colorado, US",10635.912221688292,0.6024096385542169
8049,Grand,Colorado,US,2022-01-07 04:22:09,40.10603347,-106.11780420000001,2676,20,,,"Grand, Colorado, US",17007.75390873268,0.7473841554559043
8051,Gunnison,Colorado,US,2022-01-07 04:22:09,38.66611652,-107.0320729,2287,13,,,"Gunnison, Colorado, US",13097.010651700835,0.5684302579798863
8053,Hinsdale,Colorado,US,2022-01-07 04:22:09,37.82247444,-107.3004345,73,0,,,"Hinsdale, Colorado, US",8902.439024390244,0.0
8055,Huerfano,Colorado,US,2022-01-07 04:22:09,37.68473101,-104.9612585,963,27,,,"Huerfano, Colorado, US",13962.592431491954,2.803738317757009
8057,Jackson,Colorado,US,2022-01-07 04:22:09,40.66593870000001,-106.3408905,130,0,,,"Jackson, Colorado, US",9339.080459770115,0.0
8059,Jefferson,Colorado,US,2022-01-07 04:22:09,39.58635604,-105.2517692,87817,1122,,,"Jefferson, Colorado, US",15066.025483760835,1.2776569456938862
8061,Kiowa,Colorado,US,2022-01-07 04:22:09,38.43260896,-102.7392145,283,4,,,"Kiowa, Colorado, US",20128.02275960171,1.4134275618374559
8063,Kit Carson,Colorado,US,2022-01-07 04:22:09,39.30497777,-102.60221990000001,1311,28,,,"Kit Carson, Colorado, US",18472.59405382556,2.1357742181540806
8067,La Plata,Colorado,US,2022-01-07 04:22:09,37.28632032,-107.8429014,8145,68,,,"La Plata, Colorado, US",14487.46909517796,0.8348680171884592
8065,Lake,Colorado,US,2022-01-07 04:22:09,39.20278823,-106.35556969999999,1341,2,,,"Lake, Colorado, US",16500.553709856034,0.14914243102162567
8069,Larimer,Colorado,US,2022-01-07 04:22:09,40.66671597,-105.4625784,52613,403,,,"Larimer, Colorado, US",14741.705636608676,0.765970387546804
8071,Las Animas,Colorado,US,2022-01-07 04:22:09,37.3153406,-104.03764579999999,2501,33,,,"Las Animas, Colorado, US",17241.141596580725,1.3194722111155537
8073,Lincoln,Colorado,US,2022-01-07 04:22:09,38.98749519,-103.51366490000001,1476,9,,,"Lincoln, Colorado, US",25890.19470268374,0.6097560975609756
8075,Logan,Colorado,US,2022-01-07 04:22:09,40.7249637,-103.110817,5467,97,,,"Logan, Colorado, US",24396.44785577224,1.7742820559721968
8077,Mesa,Colorado,US,2022-01-07 04:22:09,39.01787888,-108.469799,31107,474,,,"Mesa, Colorado, US",20171.843589909862,1.5237727842607773
8079,Mineral,Colorado,US,2022-01-07 04:22:09,37.66954283,-106.92816979999999,157,1,,,"Mineral, Colorado, US",20416.12483745124,0.6369426751592356
8081,Moffat,Colorado,US,2022-01-07 04:22:09,40.61810999,-108.2070876,2337,49,,,"Moffat, Colorado, US",17593.91703681397,2.0967051775780914
8083,Montezuma,Colorado,US,2022-01-07 04:22:09,37.33859579,-108.59588570000001,4303,57,,,"Montezuma, Colorado, US",16434.32761715617,1.3246572158958867
8085,Montrose,Colorado,US,2022-01-07 04:22:09,38.40214114,-108.26390220000002,7204,146,,,"Montrose, Colorado, US",16848.309088357735,2.0266518600777346
8087,Morgan,Colorado,US,2022-01-07 04:22:09,40.26279810000001,-103.8093302,4345,126,,,"Morgan, Colorado, US",14947.708820696298,2.899884925201381
8089,Otero,Colorado,US,2022-01-07 04:22:09,37.9014485,-103.7173385,3420,117,,,"Otero, Colorado, US",18711.018711018707,3.4210526315789473
8091,Ouray,Colorado,US,2022-01-07 04:22:09,38.14717457,-107.7675136,669,6,,,"Ouray, Colorado, US",13509.693053311794,0.8968609865470852
80008,Out of CO,Colorado,US,2022-01-07 04:22:09,,,0,0,,,"Out of CO, Colorado, US",,
8093,Park,Colorado,US,2022-01-07 04:22:09,39.120926000000004,-105.7182065,2132,15,,,"Park, Colorado, US",11313.345715043779,0.7035647279549718
8095,Phillips,Colorado,US,2022-01-07 04:22:09,40.59414277,-102.3577703,634,15,,,"Phillips, Colorado, US",14865.181711606096,2.365930599369085
8097,Pitkin,Colorado,US,2022-01-07 04:22:09,39.21720112,-106.9310027,4661,6,,,"Pitkin, Colorado, US",26234.02938031181,0.12872774082814847
8099,Prowers,Colorado,US,2022-01-07 04:22:09,37.95544985,-102.3926052,2061,43,,,"Prowers, Colorado, US",16932.303647716068,2.086365841824357
8101,Pueblo,Colorado,US,2022-01-07 04:22:09,38.17359144,-104.5127437,32646,680,,,"Pueblo, Colorado, US",19383.223293592364,2.0829504380322246
8103,Rio Blanco,Colorado,US,2022-01-07 04:22:09,39.97913541,-108.2179009,1310,11,,,"Rio Blanco, Colorado, US",20714.737507906397,0.8396946564885496
8105,Rio Grande,Colorado,US,2022-01-07 04:22:09,37.5836865,-106.3847838,2034,40,,,"Rio Grande, Colorado, US",18052.720333717938,1.966568338249754
8107,Routt,Colorado,US,2022-01-07 04:22:09,40.48596505,-106.9905548,4755,24,,,"Routt, Colorado, US",18546.688509244093,0.5047318611987381
8109,Saguache,Colorado,US,2022-01-07 04:22:09,38.08054629,-106.28246599999999,867,10,,,"Saguache, Colorado, US",12705.158264947246,1.1534025374855825
8111,San Juan,Colorado,US,2022-01-07 04:22:09,37.76248981,-107.67632890000002,141,0,,,"San Juan, Colorado, US",19368.131868131863,0.0
8113,San Miguel,Colorado,US,2022-01-07 04:22:09,38.00450883,-108.4020725,1714,7,,,"San Miguel, Colorado, US",20956.107103557893,0.40840140023337224
8115,Sedgwick,Colorado,US,2022-01-07 04:22:09,40.87595412,-102.3519227,370,6,,,"Sedgwick, Colorado, US",16459.074733096084,1.6216216216216217
8117,Summit,Colorado,US,2022-01-07 04:22:09,39.63803232,-106.1150762,7690,12,,,"Summit, Colorado, US",24797.652445906293,0.15604681404421328
8119,Teller,Colorado,US,2022-01-07 04:22:09,38.88133511,-105.16148929999999,3650,51,,,"Teller, Colorado, US",14376.870962659525,1.3972602739726028
90008,Unassigned,Colorado,US,2022-01-07 04:22:09,,,116,0,,,"Unassigned, Colorado, US",,0.0
8121,Washington,Colorado,US,2022-01-07 04:22:09,39.97015535,-103.202587,784,25,,,"Washington, Colorado, US",15973.920130399349,3.188775510204082
8123,Weld,Colorado,US,2022-01-07 04:22:09,40.55499405,-104.39296209999999,60064,594,,,"Weld, Colorado, US",18510.16357876312,0.988945125199787
8125,Yuma,Colorado,US,2022-01-07 04:22:09,40.00346839,-102.4258673,1514,22,,,"Yuma, Colorado, US",15111.288551751672,1.453104359313078
9001,Fairfield,Connecticut,US,2022-01-07 04:22:09,41.26809896,-73.3881171,156761,2380,,,"Fairfield, Connecticut, US",16617.797339642882,1.518234765024464
9003,Hartford,Connecticut,US,2022-01-07 04:22:09,41.80283011,-72.73103891,138236,2726,,,"Hartford, Connecticut, US",15502.175570806985,1.971989930264186
9005,Litchfield,Connecticut,US,2022-01-07 04:22:09,41.7937534,-73.2451475,24566,378,,,"Litchfield, Connecticut, US",13622.57601215529,1.5387120410323212
9007,Middlesex,Connecticut,US,2022-01-07 04:22:09,41.45949668,-72.53714864,20537,424,,,"Middlesex, Connecticut, US",12643.133295574873,2.0645663923649997
9009,New Haven,Connecticut,US,2022-01-07 04:22:09,41.408032500000004,-72.93620426,147192,2371,,,"New Haven, Connecticut, US",17220.332796338607,1.6108212402847981
9011,New London,Connecticut,US,2022-01-07 04:22:09,41.48896435,-72.10430976,39336,532,,,"New London, Connecticut, US",14832.243614397863,1.3524506813097417
9013,Tolland,Connecticut,US,2022-01-07 04:22:09,41.85853803,-72.3308481,15816,216,,,"Tolland, Connecticut, US",10493.560950365245,1.3657056145675266
90009,Unassigned,Connecticut,US,2022-01-07 04:22:09,,,2102,2,,,"Unassigned, Connecticut, US",,0.09514747859181731
9015,Windham,Connecticut,US,2022-01-07 04:22:09,41.82972709,-71.98182316,19089,252,,,"Windham, Connecticut, US",16345.840968642431,1.3201320132013201
10001,Kent,Delaware,US,2022-01-07 04:22:09,39.08646628,-75.56884914,36519,493,,,"Kent, Delaware, US",20200.126115960305,1.3499822010460307
10003,New Castle,Delaware,US,2022-01-07 04:22:09,39.57992638,-75.64054974,111837,1112,,,"New Castle, Delaware, US",20015.46300422548,0.9943042105922012
10005,Sussex,Delaware,US,2022-01-07 04:22:09,38.66143781,-75.39031349,46508,681,,,"Sussex, Delaware, US",19856.12125093393,1.4642642126085834
90010,Unassigned,Delaware,US,2022-01-07 04:22:09,,,736,0,,,"Unassigned, Delaware, US",,0.0
88888,,Diamond Princess,US,2020-08-04 02:27:56,,,49,0,,,"Diamond Princess, US",,0.0
11001,District of Columbia,District of Columbia,US,2022-01-07 04:22:09,38.90417773,-77.01655992,106819,1222,,,"District of Columbia, District of Columbia ,US",21284.19593934954,1.1439912375139254
12001,Alachua,Florida,US,2022-01-07 04:22:09,29.67866525,-82.35928158,43595,285,,,"Alachua, Florida, US",16203.72951535628,0.6537446954926024
12003,Baker,Florida,US,2022-01-07 04:22:09,30.33060121,-82.28467476,6171,62,,,"Baker, Florida, US",21126.32660047929,1.0046994004213257
12005,Bay,Florida,US,2022-01-07 04:22:09,30.26548745,-85.62122584,33815,394,,,"Bay, Florida, US",19355.48496036175,1.1651633890285376
12007,Bradford,Florida,US,2022-01-07 04:22:09,29.95079741,-82.16611613,5503,58,,,"Bradford, Florida, US",19513.492429346483,1.0539705615119026
12009,Brevard,Florida,US,2022-01-07 04:22:09,28.29409504,-80.73091022,89390,914,,,"Brevard, Florida, US",14850.26796601666,1.0224857366595816
12011,Broward,Florida,US,2022-01-07 04:22:09,26.15184651,-80.48725556,442977,3079,,,"Broward, Florida, US",22684.452610588607,0.6950699471981615
12013,Calhoun,Florida,US,2022-01-07 04:22:09,30.40666734,-85.19394153,3091,45,,,"Calhoun, Florida, US",21914.214817440625,1.455839534131349
12015,Charlotte,Florida,US,2022-01-07 04:22:09,26.90131002,-81.92949121,24996,437,,,"Charlotte, Florida, US",13231.69763379387,1.748279724755961
12017,Citrus,Florida,US,2022-01-07 04:22:09,28.84804315,-82.47614748,21412,463,,,"Citrus, Florida, US",14307.38288219061,2.1623388753969737
12019,Clay,Florida,US,2022-01-07 04:22:09,29.98319144,-81.85609986,35880,352,,,"Clay, Florida, US",16364.730994472116,0.9810479375696767
12021,Collier,Florida,US,2022-01-07 04:22:09,26.11091986,-81.34687065,63519,551,,,"Collier, Florida, US",16502.642231009453,0.8674569813756514
12023,Columbia,Florida,US,2022-01-07 04:22:09,30.22509788,-82.62160164,15470,170,,,"Columbia, Florida, US",21580.22486957007,1.098901098901099
12027,DeSoto,Florida,US,2022-01-07 04:22:09,27.18677893,-81.80941373,7104,97,,,"DeSoto, Florida, US",18694.24488829241,1.365427927927928
12029,Dixie,Florida,US,2022-01-07 04:22:09,29.60631086,-83.15724673,3017,24,,,"Dixie, Florida, US",17930.583620587186,0.7954922108054359
12031,Duval,Florida,US,2022-01-07 04:22:09,30.33225875,-81.66976468,178482,1483,,,"Duval, Florida, US",18635.454787497845,0.8308961127732769
12033,Escambia,Florida,US,2022-01-07 04:22:09,30.67652764,-87.37284571,60831,706,,,"Escambia, Florida, US",19110.255218085167,1.160592461080699
12035,Flagler,Florida,US,2022-01-07 04:22:09,29.45933576,-81.31508595,15621,114,,,"Flagler, Florida, US",13573.91750158584,0.7297868254273094
12037,Franklin,Florida,US,2022-01-07 04:22:09,29.83791238,-84.82731662,2305,20,,,"Franklin, Florida, US",19010.309278350516,0.8676789587852495
12039,Gadsden,Florida,US,2022-01-07 04:22:09,30.57796289,-84.61915825,9581,99,,,"Gadsden, Florida, US",20983.355234340783,1.0332950631458093
12041,Gilchrist,Florida,US,2022-01-07 04:22:09,29.72856978,-82.79880657,3246,44,,,"Gilchrist, Florida, US",17468.51792056829,1.3555144793592113
12043,Glades,Florida,US,2022-01-07 04:22:09,26.95635849,-81.18996211,1508,19,,,"Glades, Florida, US",10918.832814423286,1.259946949602122
12045,Gulf,Florida,US,2022-01-07 04:22:09,29.93543004,-85.24270990000002,3060,45,,,"Gulf, Florida, US",22435.662438595205,1.4705882352941178
12047,Hamilton,Florida,US,2022-01-07 04:22:09,30.49673973,-82.94998918,2849,25,,,"Hamilton, Florida, US",19746.32658719157,0.8775008775008775
12049,Hardee,Florida,US,2022-01-07 04:22:09,27.49293939,-81.80956574,6313,45,,,"Hardee, Florida, US",23436.165868507996,0.7128148265483922
12051,Hendry,Florida,US,2022-01-07 04:22:09,26.55386945,-81.16469006,8469,87,,,"Hendry, Florida, US",20153.72899909571,1.0272759475735034
12053,Hernando,Florida,US,2022-01-07 04:22:09,28.55364461,-82.42700204,30211,482,,,"Hernando, Florida, US",15579.104785478547,1.5954453675813445
12055,Highlands,Florida,US,2022-01-07 04:22:09,27.34254618,-81.34071957,17070,366,,,"Highlands, Florida, US",16070.268590956592,2.1441124780316345
12057,Hillsborough,Florida,US,2022-01-07 04:22:09,27.9276559,-82.32013172,269732,1832,,,"Hillsborough, Florida, US",18324.58314311181,0.6791926801417704
12059,Holmes,Florida,US,2022-01-07 04:22:09,30.86747479,-85.81319222,3977,49,,,"Holmes, Florida, US",20273.232400468984,1.2320844857933115
12061,Indian River,Florida,US,2022-01-07 04:22:09,27.69308961,-80.60556721,23455,306,,,"Indian River, Florida, US",14666.4332209876,1.3046258793434236
12063,Jackson,Florida,US,2022-01-07 04:22:09,30.795459700000002,-85.21500423,10533,158,,,"Jackson, Florida, US",22693.58383246434,1.500047469856641
12065,Jefferson,Florida,US,2022-01-07 04:22:09,30.43669112,-83.89442308,2660,28,,,"Jefferson, Florida, US",18671.907903973046,1.0526315789473684
12067,Lafayette,Florida,US,2022-01-07 04:22:09,29.98484137,-83.18166636,2250,26,,,"Lafayette, Florida, US",26715.744478746143,1.1555555555555554
12069,Lake,Florida,US,2022-01-07 04:22:09,28.76202069,-81.7125123,60138,663,,,"Lake, Florida, US",16381.109071197814,1.1024643320363166
12071,Lee,Florida,US,2022-01-07 04:22:09,26.58410348,-81.88399313,137699,1009,,,"Lee, Florida, US",17869.59641930657,0.7327576816098882
12073,Leon,Florida,US,2022-01-07 04:22:09,30.45955727,-84.27491114,57600,332,,,"Leon, Florida, US",19619.73145492571,0.5763888888888888
12075,Levy,Florida,US,2022-01-07 04:22:09,29.31829741,-82.74007147,7289,56,,,"Levy, Florida, US",17562.585837168397,0.7682809713266566
12077,Liberty,Florida,US,2022-01-07 04:22:09,30.23766008,-84.8829258,1896,16,,,"Liberty, Florida, US",22695.714627723246,0.8438818565400844
12079,Madison,Florida,US,2022-01-07 04:22:09,30.44396917,-83.47398594,3832,45,,,"Madison, Florida, US",20721.354025847617,1.174321503131524
12081,Manatee,Florida,US,2022-01-07 04:22:09,27.47196942,-82.31831044,70594,689,,,"Manatee, Florida, US",17506.131386499295,0.9760036263705131
12083,Marion,Florida,US,2022-01-07 04:22:09,29.21227113,-82.05803627,59835,996,,,"Marion, Florida, US",16367.18739314895,1.664577588368012
12085,Martin,Florida,US,2022-01-07 04:22:09,27.0772071,-80.43109784,22577,335,,,"Martin, Florida, US",14022.98136645963,1.4838109580546575
12086,Miami-Dade,Florida,US,2022-01-07 04:22:09,25.6112362,-80.55170587,854670,6472,,,"Miami-Dade, Florida, US",31457.080391911488,0.7572513367732575
12087,Monroe,Florida,US,2022-01-07 04:22:09,25.20904673,-81.07812416,12767,52,,,"Monroe, Florida, US",17199.70900468826,0.407300070494243
12089,Nassau,Florida,US,2022-01-07 04:22:09,30.61037141,-81.80297522,16258,127,,,"Nassau, Florida, US",18344.710860366715,0.7811538934678313
12091,Okaloosa,Florida,US,2022-01-07 04:22:09,30.69143028,-86.59267105,36397,367,,,"Okaloosa, Florida, US",17271.208799552052,1.0083248619391707
12093,Okeechobee,Florida,US,2022-01-07 04:22:09,27.386336199999995,-80.88944347,7739,89,,,"Okeechobee, Florida, US",18352.779358755448,1.1500193823491407
12095,Orange,Florida,US,2022-01-07 04:22:09,28.51367621,-81.31799498,263427,1310,,,"Orange, Florida, US",18904.633959404408,0.4972914697430408
12097,Osceola,Florida,US,2022-01-07 04:22:09,28.06312234,-81.14882926,81952,529,,,"Osceola, Florida, US",21810.188129905182,0.6454998047637641
12099,Palm Beach,Florida,US,2022-01-07 04:22:09,26.64676272,-80.46536002,270915,2883,,,"Palm Beach, Florida, US",18099.97528010316,1.064171419079785
12101,Pasco,Florida,US,2022-01-07 04:22:09,28.30810945,-82.40227529,85590,802,,,"Pasco, Florida, US",15450.93664195311,0.937025353429139
12103,Pinellas,Florida,US,2022-01-07 04:22:09,27.93130349,-82.72239666,147850,1671,,,"Pinellas, Florida, US",15164.164776060616,1.1301995265471763
12105,Polk,Florida,US,2022-01-07 04:22:09,27.95027105,-81.69732947,140899,1387,,,"Polk, Florida, US",19440.324403230235,0.9843930758912413
12107,Putnam,Florida,US,2022-01-07 04:22:09,29.60779729,-81.74230285,13118,160,,,"Putnam, Florida, US",17603.091745950802,1.2196981247141332
12113,Santa Rosa,Florida,US,2022-01-07 04:22:09,30.69341450000001,-87.02458128,34293,291,,,"Santa Rosa, Florida, US",18605.84983153657,0.8485696789432245
12115,Sarasota,Florida,US,2022-01-07 04:22:09,27.18546175,-82.33174248,62021,844,,,"Sarasota, Florida, US",14299.053354298181,1.3608293964947356
